id,type,title,language,iswc,disambiguation,datestamp
3163b807-361f-33fc-92e0-7b69eda9f909,Song,Goodnight My Love (Pleasant Dreams),eng,T-910.298.097-2,,2021-09-01 07:54:18.340746
082cce25-3f12-464f-b462-6dd02dfabf02,Song,Hooked on Love,eng,T-011.562.814-2,,2021-09-01 07:54:18.340746
154828ba-f410-4cc1-a40e-ef4b900fca6e,Song,Lowdown,eng,,,2021-09-01 07:54:18.340746
6b8c5c7a-4612-4ad6-98f9-3a2e110d6fc5,,Smile,,,,2021-09-01 07:54:18.340746
f9b82c4a-0d0e-3b62-829b-25643605d15d,Song,A View to a Kill,eng,T-900.020.764-7,,2021-09-01 07:54:18.340746
ddb60c16-8d45-4756-87b8-a2bc3e9c49d4,Song,I'll Take Love,eng,T-071.144.316-1,,2021-09-01 07:54:18.340746
d9f6080e-8b87-42df-8c16-d0499e214e1a,Song,Jesus’ Son,eng,,,2021-09-01 07:54:18.340746
62c7c2d2-d12e-4176-b04f-0fbe7c137db3,Song,Something Special,,,,2021-09-01 07:54:18.340746
1a508f82-7bac-4cb1-8d49-18a1b83cb545,Song,Sun Comes Up,eng,,,2021-09-01 07:54:18.340746
8bdfce5c-5300-44da-94a4-cff6f3ca1a50,,Silhouette,zxx,,,2021-09-01 07:54:18.340746
0a42510c-359d-41aa-b846-24a5d61f2257,Song,Couleur menthe à l’eau,fra,T-003.034.817-4,,2021-09-01 07:54:18.340746
9613aef9-f93e-4dad-938a-d2446594bcad,Song,Punk Rock Classic,eng,,,2021-09-01 07:54:18.340746
2f0d0e4a-cf8b-4921-906c-749b5503d167,Song,Roustabout,eng,T-070.127.723-7,,2021-09-01 07:54:18.340746
130d4911-d9d4-42db-8651-38aaa99a493d,Song,Donne-moi le temps,fra,T-004.237.808-4,,2021-09-01 07:54:18.340746
75e498b3-3a96-3afa-889e-7b0223dbbbc7,,Bring Me Down,,,,2021-09-01 07:54:18.340746
256be72e-8a17-3699-ad57-94606321b3c2,Song,Tell Me What You See,eng,,,2021-09-01 07:54:18.340746
5218d608-9148-4978-8b50-2e37e199d00f,Song,Fools We Mortals Be,eng,T-073.052.251-6,,2021-09-01 07:54:18.340746
f24bae54-9b50-454b-97f1-387c043ef8a9,Song,A WORLD TO BELIEVE IN –HIMIKO FANTASIA–,jpn,T-073.234.183-1,,2021-09-01 07:54:18.340746
9bec2672-c373-4704-b571-1457a0a64290,,The Ringer,,,,2021-09-01 07:54:18.340746
3c18af04-a1e4-441f-ba79-a984c134e0b2,Song,Born to Be Blue,eng,T-070.012.187-4,,2021-09-01 07:54:18.340746
7e905004-7ad7-4ac5-be38-10e057fe9b76,,The Tempest,zxx,,,2021-09-01 07:54:18.340746
444d1feb-c0ec-4173-a007-a0eca22f80f2,Song,Love Is a Rose,eng,,,2021-09-01 07:54:18.340746
c3e4305e-6089-4f0e-a04c-84bebe57582a,,Mersey Lullaby,,,,2021-09-01 07:54:18.340746
78d77eb9-6f5a-4ab9-8a52-3f528217009e,Song,Het water,nld,,,2021-09-01 07:54:18.340746
263200b3-6965-3651-b53c-2a18b8f8c1b4,Song,Heroin,eng,T-070.240.270-7,,2021-09-01 07:54:18.340746
0528c342-2d73-35df-9a0c-102c638e8e6d,Song,Cara Lucia,nld,,,2021-09-01 07:54:18.340746
a9b91b77-9f30-417d-90e1-2fb901ba0b85,Song,Vrienden,nld,T-924.468.941-6,,2021-09-01 07:54:18.340746
1dec81c6-69c3-43be-9910-5c1c3cfe2312,Song,My Mom,eng,,,2021-09-01 07:54:18.340746
464afbcc-4965-4bf0-81ac-010ae3aecbc0,Song,Halftime,eng,,,2021-09-01 07:54:18.340746
b259dbe0-8c62-3797-9827-7f2987b4c804,Song,Let's Straighten It Out,eng,,,2021-09-01 07:54:18.340746
508118f4-56ef-318f-aeae-04ad21759e68,Song,Sunny,eng,T-070.244.064-9,,2021-09-01 07:54:18.340746
13785cf7-8e84-42a9-86eb-26767fede334,Song,Call Me,eng,T-031.719.250-9,,2021-09-01 07:54:18.340746
f5e95985-e416-472e-8035-fdc985239fdd,Song,Doesn’t Anybody Stay Together Anymore,eng,T-070.043.226-3,,2021-09-01 07:54:18.340746
69e0ee0e-580f-4016-9caf-0a8b4547c9d0,Song,Doing It,eng,,,2021-09-01 07:54:18.340746
c03ff92b-92d6-4bcf-8f43-05a7ee436692,Song,Don Quixote's Christmas Bonanza,eng,,,2021-09-01 07:54:18.340746
f8ffd227-aba1-4afa-b72b-7c9bcd538755,Song,Fantastic Fabulous,eng,T-070.894.003-7,,2021-09-01 07:54:18.340746
9a296ffe-9f8b-4962-89ea-97317bd7d15a,Song,I Think I Love You,,,,2021-09-01 07:54:18.340746
40767cd1-53c8-3c43-b4c8-6d35c1db76b7,,Tijuana Taxi,,,,2021-09-01 07:54:18.340746
b41970bb-b830-4f4c-8f1d-e94485ebafdf,Song,Bang,,,,2021-09-01 07:54:18.340746
2c1a658d-32cf-3eda-884b-ac26d2d5bd0c,,Do Nuts,,,,2021-09-01 07:54:18.340746
8e9db1e8-8c7e-39c1-b0dc-4e6434db3dcb,Song,The Day That Never Comes,eng,,,2021-09-01 07:54:18.340746
529cf91b-980d-39e4-9501-0fa9d139094d,,Telekon,,,,2021-09-01 07:54:18.340746
ddcd2252-9193-3438-8fd2-b8ec0a21487c,Song,A Thing Called Love,eng,,,2021-09-01 07:54:18.340746
fbef2385-3e6c-4ab6-b906-f50bc230de07,Song,Nervously,eng,,,2021-09-01 07:54:18.340746
043e2d31-a593-4526-8c4e-f1a0c514a76b,Song,Stab You in the Heart,eng,,,2021-09-01 07:54:18.340746
0cab642b-9121-351b-98cb-f1bc80238c6e,Song,Yesterday When I Was Young,eng,T-050.395.545-0,,2021-09-01 07:54:18.340746
702a293d-187c-4d5e-8312-f0be509cc54c,Song,La 5ème Saison,fra,T-702.096.028-7,,2021-09-01 07:54:18.340746
b2be878e-12f4-3ce1-85e0-6b84d07ea43c,Song,"Ellens Gesang III, op. 52 no. 6, D. 839 “Ave Maria”",deu,,"Schubert's song, not the Bach/Gounod work",2021-09-01 07:54:18.340746
1c472fb9-f7bb-425b-aa57-3899f4e05709,Song,Eyes of a Growing Child,,,,2021-09-01 07:54:18.340746
0911a0c8-ce01-4094-8b18-55671d153c10,Song,Oh oh ik heb zorgen,nld,,,2021-09-01 07:54:18.340746
d34e2b1a-f29b-3e55-aa52-545846dae40e,Song,Because of You,eng,T-072.347.570-4,,2021-09-01 07:54:18.340746
0bbb49f6-407b-3f1d-8169-75d7f77d869d,Song,Just for Now,eng,T-010.158.067-9,,2021-09-01 07:54:18.340746
cb43c57b-9728-4eda-8278-6940f1e796aa,Song,It’s Not You (It’s Me),eng,,,2021-09-01 07:54:18.340746
02cc3616-62b9-48a0-b1f4-ddb9ee369d1a,Song,Nothin' New,eng,,,2021-09-01 07:54:18.340746
1bdbaf65-7a7c-4890-a585-2deab29c2894,Song,Confession (live),eng,,,2021-09-01 07:54:18.340746
cd94128d-724f-390d-8708-e3fd91579b77,Song,Life Is a Carnival,eng,,,2021-09-01 07:54:18.340746
ff40af02-0655-4fb3-bcdc-9c602e907eb4,Song,Your Way,eng,,,2021-09-01 07:54:18.340746
0d1edfcf-8582-321f-a91d-869f5afcec3e,Song,Live Forever,eng,T-011.476.572-8,,2021-09-01 07:54:18.340746
356ed432-2482-45ff-8022-8f07d11ece97,Song,Buzzin',eng,,,2021-09-01 07:54:18.340746
70a0672f-c7ee-4f12-847e-e24c1f473547,Song,A Simple Game of Genius,eng,,,2021-09-01 07:54:18.340746
39e14aea-3f9d-4221-bb13-c2ecb3f3c1cf,Song,Forgotten Tune,zxx,,,2021-09-01 07:54:18.340746
e86a90f7-9fa5-43e8-be4d-ba4dff936f1f,,This Note’s for You,eng,T-070.186.953-5,,2021-09-01 07:54:18.340746
982613e0-c07e-4082-a274-5107c2e80cfc,Song,Nothing Breaks Like a Heart,eng,,,2021-09-01 07:54:18.340746
43c8e9dd-3205-3563-bf80-0e4228d9d70a,,Kings of Medicine,,,,2021-09-01 07:54:18.340746
12e9ad6b-e894-4f27-8472-0b05b26cfda0,Song,The Spank,eng,,,2021-09-01 07:54:18.340746
1f58f9b8-1c41-31a4-9707-4d6eaaf5b38d,Song,You Lost Me,eng,T-061.156.395-1,,2021-09-01 07:54:18.340746
4ed0ed5b-0f27-4c1d-926d-486148bc3e30,Song,Gypsy,eng,T-070.895.702-1,,2021-09-01 07:54:18.340746
4d3318fe-5896-3531-9d4f-b118e5fdc4d3,Song,Everybody Wants to Rule the World,eng,T-011.306.552-3,,2021-09-01 07:54:18.340746
b17e05be-c9a0-3f3f-bc4f-4aeb3f1e0a88,Song,Overjoyed,eng,,,2021-09-01 07:54:18.340746
25b4eeda-f70f-312f-ad66-996386bcb84c,Song,Tell It Like It Is,eng,T-904.212.016-1,,2021-09-01 07:54:18.340746
cbcd1197-926c-4030-b702-12403a72f3d5,Song,Burning Like Fire,eng,,,2021-09-01 07:54:18.340746
4474dbf1-939b-4431-ab29-c1f032a4761b,Song,U.S. Male,eng,T-070.247.559-9,,2021-09-01 07:54:18.340746
06196370-9889-3b5e-8c04-1163557d0d58,,Glorified G,eng,T-070.069.051-2,,2021-09-01 07:54:18.340746
368a7dea-3e18-4d46-86f9-3c31c5cb55a1,,O Holy Night,,,catch-all for arrangements,2021-09-01 07:54:18.340746
3b342789-d004-482b-a2c8-825047f66f80,Song,'t Regent in mijn hart,nld,,,2021-09-01 07:54:18.340746
edfcafa4-af90-348f-8da3-5dd3fde9fab0,Song,Please Don't Judas Me,eng,,,2021-09-01 07:54:18.340746
4870707b-fb03-4131-a2c0-a9f4ae1dba13,Song,Zora sourit,fra,T-900.790.100-0,,2021-09-01 07:54:18.340746
5c8a5862-8484-4140-9e98-4639b5921253,Song,The Art of the Possible,,T-010.484.627-6,Evita,2021-09-01 07:54:18.340746
0b07dd71-4c2a-48fd-acb4-f55694cd7703,Song,Twister Inside,,,,2021-09-01 07:54:18.340746
281d73ec-6e60-42c2-b31b-416aac76e892,Song,Give Me the Right,eng,,,2021-09-01 07:54:18.340746
211ff880-5502-48e5-9cbe-402275a65e82,Song,Stargazing,eng,,,2021-09-01 07:54:18.340746
89454492-dd80-4fb8-ad05-9015688ad8c8,Song,There Will Be a Tomorrow,eng,T-031.687.875-7,,2021-09-01 07:54:18.340746
bb06ba97-46cb-4644-b395-4ac17f13725c,Song,Cigarettes and Lies,,T-010.895.826-4,,2021-09-01 07:54:18.340746
855f9f47-e4b8-46e7-903b-f817b0ffbe8d,Song,My Third House,eng,T-072.996.184-5,,2021-09-01 07:54:18.340746
307ab131-54e1-3125-8b70-7bf971d741b8,Song,Once,eng,T-070.162.799-7,,2021-09-01 07:54:18.340746
3c06c6bf-c330-3290-a502-4e6a8246b2ad,Song,Black Milk,eng,T-010.890.074-8,,2021-09-01 07:54:18.340746
bb473031-6528-3757-b298-a9a4b09d7332,,Son of Man,,,,2021-09-01 07:54:18.340746
81b121df-a440-31c9-876e-cd74f3c9d761,Song,Cinnamon Girl,eng,T-070.027.788-8,,2021-09-01 07:54:18.340746
571a21a7-7958-490e-8fed-de6d60624b6e,,Prelude to the War,zxx,T-924.614.998-4,,2021-09-01 07:54:18.340746
d3f1784e-9412-332d-8408-5698300a0958,Song,Spying Glass,eng,T-010.872.252-6,,2021-09-01 07:54:18.340746
ab3a7d31-ee41-4c92-9c91-4f927841d881,Song,Untouchable,eng,,,2021-09-01 07:54:18.340746
77929ea5-97a3-4604-a8c3-636ccc10d34c,Song,(Stranded on) The Wrong Beach,eng,T-910.942.076-0,,2021-09-01 07:54:18.340746
845f08c5-163b-3501-a185-3dc0d0efe7b5,Song,Sleeping on the Sidewalk,eng,T-010.179.008-2,,2021-09-01 07:54:18.340746
774387f9-a78f-327a-ac74-dbec1fc44ed6,,Your Visits Are Getting Shorter,,,,2021-09-01 07:54:18.340746
ee3e2a70-2efa-3b84-9aa4-7160e484abd8,Song,(New Wave) Polly,eng,,,2021-09-01 07:54:18.340746
4b5bdbd8-6c30-43bb-a95a-6c76d56ff610,Song,Shut Up,eng,T-909.260.231-8,,2021-09-01 07:54:18.340746
79419d2e-8507-3edd-9f5a-30daab3a4d99,Song,Give It 2 Me,eng,T-901.446.011-8,,2021-09-01 07:54:18.340746
ae9901cd-eca3-427e-90eb-1adae7141893,Song,And It All Began With You,eng,,,2021-09-01 07:54:18.340746
8cec0eb1-79a0-3134-b053-30f790f2df8b,Song,Mamy Blue,eng,,English version,2021-09-01 07:54:18.340746
145777ba-645b-4a01-879d-5af7fb4624a6,Song,Happiness,eng,,,2021-09-01 07:54:18.340746
b79da28d-dd93-409c-ba2b-18f0325dbfec,Song,Love Makes the World Go Round,eng,,,2021-09-01 07:54:18.340746
502a8d39-8d5e-4639-8488-05bd7f5a4de9,Song,Sleeping Wild,eng,,,2021-09-01 07:54:18.340746
404556f9-eb00-3117-912d-15a8ed04bda1,Song,Loving Arms,eng,T-070.099.435-9,,2021-09-01 07:54:18.340746
1d986119-c30d-375c-93c4-278aadbda6cc,Song,It’s a Beautiful Day,eng,T-010.156.219-9,,2021-09-01 07:54:18.340746
0d72025b-64c5-49c8-9952-8216016822d4,Song,Dear God,eng,,,2021-09-01 07:54:18.340746
2a42493d-03cc-4bb2-9ba1-7190d066d574,Song,Not Alone,,,,2021-09-01 07:54:18.340746
d2070765-0c07-492e-afad-376c95438538,Song,Blind as a Bat,eng,T-072.934.985-2,,2021-09-01 07:54:18.340746
08326ff7-6ceb-33d8-afbb-9e91f773b717,Song,The Unforgiven,eng,T-070.194.321-6,,2021-09-01 07:54:18.340746
7fbd639e-b30d-4e62-9427-48a4c998c260,Song,Tug of War,eng,,Paul McCartney song,2021-09-01 07:54:18.340746
37660f46-d2da-45c9-a494-f48c92b07258,Song,Movie Magg,eng,T-918.279.010-9,,2021-09-01 07:54:18.340746
ba8c86c8-24f0-313d-8a17-961fea071b37,Song,Dig a Pony,eng,T-900.010.940-0,,2021-09-01 07:54:18.340746
9b71e87e-c60a-3e8a-b61c-077624725dd9,Song,Saturday Night and Sunday Morning,zxx,,,2021-09-01 07:54:18.340746
280f943e-e15e-41e9-b15c-94ce29177fcc,Song,You Can't Say No in Acapulco,eng,T-070.282.286-3,,2021-09-01 07:54:18.340746
8cbdd904-4493-4089-ab2a-e77db252c5d7,Song,Cry Baby,eng,,,2021-09-01 07:54:18.340746
237bec06-a15d-39a8-b2c2-bfeead10ca56,Song,Hole in the Sky,eng,,,2021-09-01 07:54:18.340746
5afc7b32-34cb-3cf5-839d-9ef490a27b0f,Song,Ain’t That Loving You Baby,eng,T-070.234.519-4,,2021-09-01 07:54:18.340746
c3e4de6a-233e-4d67-9f77-c8795d7231dc,Song,Fly Into This Night,eng,T-910.406.180-5,,2021-09-01 07:54:18.340746
833fecb7-d579-4718-8c3f-3fc11b26fc87,,It Was You,,,,2021-09-01 07:54:18.340746
abbbe945-0655-42c0-ab0d-e10e177e32e5,Song,Last to Die,eng,,,2021-09-01 07:54:18.340746
50b12226-22d8-4c94-b16f-6cca57c698d9,Song,I Don't Want to Lose You,eng,,,2021-09-01 07:54:18.340746
6d5e0965-0dba-4a1e-97a6-34b049ca6ce1,Song,Medellín,eng,,,2021-09-01 07:54:18.340746
c992e4a0-d5bb-3912-8c96-ecc063e50c2a,,Rave Olympia (Enter the Arena),,,,2021-09-01 07:54:18.340746
19999122-e866-4f0b-a14f-be4203ccf1be,Song,From Heaven From Hell,eng,T-031.777.208-9,,2021-09-01 07:54:18.340746
3cdde897-dc35-4354-9055-c3d9fd11bdba,Song,Get Back (Love version),eng,T-900.221.402-0,,2021-09-01 07:54:18.340746
fb1e61ed-ab69-3818-9178-5415c931a388,,Wonderful Land,zxx,T-010.163.386-6,,2021-09-01 07:54:18.340746
1fc60be8-b3dd-4174-8cce-4131d7714157,Song,Lippenstift,nld,,,2021-09-01 07:54:18.340746
6c4ab5f7-9918-45fe-8b8c-fd8735f0c52a,Song,It Always Comes as a Surprise,eng,,,2021-09-01 07:54:18.340746
71f4baff-3fba-3299-874c-2faee9ffb595,Song,What Do I Have to Do,eng,,,2021-09-01 07:54:18.340746
961a3b0d-a930-352e-87cc-7f73ad52f3b8,Song,And I Love You So,eng,T-070.880.626-1,,2021-09-01 07:54:18.340746
d352ebda-67a2-455c-a6ba-4bfb029244fb,Song,Walkin’,,,,2021-09-01 07:54:18.340746
709f362e-b2bd-40ab-befa-3bba62f0208e,,Feel Again,eng,,,2021-09-01 07:54:18.340746
cf079642-4637-4b10-871e-d8393065d7a5,Song,Lost in Space,eng,,,2021-09-01 07:54:18.340746
f6cf1d36-7a29-4f0b-b586-e32ba9e524bd,Song,On Every Street,eng,T-010.331.701-6,,2021-09-01 07:54:18.340746
5588dcd3-9a3c-4e0f-933e-a0711a1ad62b,Song,I Gotta Walk,eng,,,2021-09-01 07:54:18.340746
0d232618-3504-494a-a62f-dfceba0617f3,Song,Hurricane,eng,T-900.276.439-8,,2021-09-01 07:54:18.340746
cacc2827-7743-411f-9df4-b7fa838b9bd0,Song,Going Home,eng,T-072.303.405-6,,2021-09-01 07:54:18.340746
dc2c1143-4ef4-3406-873f-e3158942e363,Song,Sunday Bloody Sunday,eng,T-011.285.200-2,,2021-09-01 07:54:18.340746
3a4ca3a8-81d7-4e9c-9472-0b0bfec2f9df,Song,"Get Mine, Get Yours",eng,T-071.640.580-9,,2021-09-01 07:54:18.340746
73ba2bc4-4b19-47f7-ba4c-5b567dd0a3ac,Song,Mad House,eng,T-904.826.586-7,,2021-09-01 07:54:18.340746
899a7596-70e8-460f-a9fe-672e5775e375,Song,Waka Waka,mul,,This Time for Africa,2021-09-01 07:54:18.340746
1a72228c-24fe-44f4-995f-d2cbe07a3af7,Song,Let's Not Play Games,eng,,,2021-09-01 07:54:18.340746
a9654cd4-8a88-4932-a618-dc57b9abd62b,Song,Pebble in the Brook,,,,2021-09-01 07:54:18.340746
1ddb79e0-cfca-33c9-8e24-187a67906582,,Any Happy Home,,,,2021-09-01 07:54:18.340746
2b2b1033-27c1-4711-928a-87181ff44844,Song,Devil With the Blue Dress,eng,,,2021-09-01 07:54:18.340746
b48db359-22d7-47fa-9e8f-854c6ff543a7,Song,You Know My Name (Look Up the Number),eng,T-900.011.061-2,,2021-09-01 07:54:18.340746
d0800ee9-d348-4ef6-a5cb-da0dfc018088,Song,It Better End Soon (4th Movement),eng,,,2021-09-01 07:54:18.340746
96e7113b-de2a-4431-a5c2-cd65e5fcb2d1,Song,Comeback Story,eng,T-913.335.788-7,,2021-09-01 07:54:18.340746
d8530bb7-3675-4c8c-babc-40c3a6e5d670,Song,Baby Talk,,T-011.300.557-4,,2021-09-01 07:54:18.340746
0050e74f-1d2d-45ee-a509-a932cab8bb5a,Song,Holiday,eng,T-010.330.345-2,,2021-09-01 07:54:18.340746
91391930-70d1-4743-bc1b-43f13b0c85f8,Song,Love Spent,eng,,,2021-09-01 07:54:18.340746
ebdd516d-da26-390a-a117-2b2f147ec058,,Still Dirrty,,,,2021-09-01 07:54:18.340746
756c05a9-8660-308d-98e3-578e563e7705,,Flash to the Rescue,,T-010.479.054-6,,2021-09-01 07:54:18.340746
e7cc9660-a330-4d7b-9f88-98dcf0468132,Song,R.S.V.P.,,,,2021-09-01 07:54:18.340746
9a906207-0ad3-4800-8e01-738c319761c0,Song,Partido Feminista,eng,T-010.884.085-2,Evita,2021-09-01 07:54:18.340746
fa009c84-b80d-47e6-993a-9bb4ac45a005,Song,World That He Wants,eng,T-010.543.718-0,,2021-09-01 07:54:18.340746
2aa4b16d-e16b-3096-8e7a-aac9b508d9e2,,Out of the Void,,,,2021-09-01 07:54:18.340746
0a54009d-1a9f-4ac3-82e7-47f78dad1662,Song,Good Morning Judge,eng,,,2021-09-01 07:54:18.340746
76082c84-71cc-4be9-993d-c18a47518e77,Song,Young Offender,eng,,,2021-09-01 07:54:18.340746
a31af543-d6f2-3e10-a1be-4811ec2238cc,Song,The Last Day on Earth,eng,,,2021-09-01 07:54:18.340746
f94eac5e-524f-3b7a-90ed-5124002a5ef4,Song,Domino Dancing,eng,T-011.359.894-9,,2021-09-01 07:54:18.340746
1c9cbda1-a91b-37fa-bac6-0b18a6adb5f5,Song,Domino,fra,T-900.756.230-3,André Claveau song,2021-09-01 07:54:18.340746
b66ec6b5-90f0-4210-a1d0-1fd8e0d0f849,Song,Moon Theme,eng,T-925.039.565-4,"Dream, After Dream",2021-09-01 07:54:18.340746
6da335a3-de35-4401-8ada-e61fde5811d0,Song,Les Sex,eng,,,2021-09-01 07:54:18.340746
541f633f-ec1b-45b4-896b-5d6f2bfa0718,Song,Cosmically Conscious,eng,,,2021-09-01 07:54:18.340746
723c6f4c-3138-359e-9004-7aa4b8398f46,Song,Misery,eng,,,2021-09-01 07:54:18.340746
e977214c-8d04-44d7-a3eb-7d12fda1538c,Song,Say10,eng,,,2021-09-01 07:54:18.340746
d89a0ad0-9b56-37fd-8a76-724a99998493,Song,Who Cares?,eng,T-010.437.288-4,Of Thee I Sing,2021-09-01 07:54:18.340746
85fa170b-fb29-31b3-a49f-8e800b360d18,,Escape,,,,2021-09-01 07:54:18.340746
1be86ef4-637b-49b6-8507-864f44e99808,Song,Krazy but True,eng,,,2021-09-01 07:54:18.340746
d9f42e9d-9d67-4e92-af6f-2f28bf37273e,Song,Come On To Me,eng,,,2021-09-01 07:54:18.340746
d8e2f9d7-41fe-4140-8d8f-d063459090fb,Song,Same Song & Dance,eng,,,2021-09-01 07:54:18.340746
f1055da9-a5a8-3b74-a836-ee809dc038ef,Song,Ain’t That a Shame,eng,T-070.231.863-5,,2021-09-01 07:54:18.340746
b4b0d820-64d4-423f-8ee9-021bac0904b4,Song,Rock-a-Hula Baby,eng,,,2021-09-01 07:54:18.340746
c4b6227c-0a2c-4e8a-8d76-ba77198e693e,Song,Golden Slumbers,jpn,,Japanese version,2021-09-01 07:54:18.340746
a9c70f67-5eb2-48d4-915f-bc74f055ab1e,Song,Heavy Love,eng,,,2021-09-01 07:54:18.340746
ada233e1-b852-4d5d-a7d8-04ee80c96543,Song,Bottoms Up,eng,T-911.366.892-1,,2021-09-01 07:54:18.340746
98b310c9-4dde-4adb-94e2-bb39e87ffd3a,Song,Wouldn't Change a Thing,eng,,,2021-09-01 07:54:18.340746
8d3ce778-5e56-33b0-8742-f3ee83f2f2b3,,I've Loved Her So Long,,,,2021-09-01 07:54:18.340746
ced672e8-ea01-48e0-b55b-7e7a64192ebc,Song,Best Friend,eng,,,2021-09-01 07:54:18.340746
be1acb7a-7c7d-31e6-a34a-3427fbc04331,,I Met an Angel (On Christmas Day),,,,2021-09-01 07:54:18.340746
f9e0749c-b703-42c5-9fe1-79d5dd7c6b61,Song,The Top of the Morning,zxx,T-010.891.451-7,,2021-09-01 07:54:18.340746
cbcc6281-ab6b-31fb-b448-5c176f6e41ea,Song,Breakerfall,eng,T-071.058.098-5,,2021-09-01 07:54:18.340746
675ed3b4-2cef-48e7-bb1b-855e75f6d938,Song,Ik zie het wel zitten,nld,,,2021-09-01 07:54:18.340746
c259173a-d82c-41fb-aba9-d7c64e8731d2,Song,Susan MacLeod,,,,2021-09-01 07:54:18.340746
96e59433-76d9-3b74-97fe-042b31d647d0,Song,Pen Cap Chew,eng,T-072.726.687-6,,2021-09-01 07:54:18.340746
31a94145-0b91-44ca-be70-d0feba1e02bf,Song,The Getaway,eng,,,2021-09-01 07:54:18.340746
eaea110a-bdcf-4e0f-baf0-e6695307401c,Song,The Last Century for Man,eng,T-011.673.919-5,,2021-09-01 07:54:18.340746
2b17b646-9e5b-47df-9063-0c7fbc089dfc,Song,Blues Is My Middle Name,eng,,,2021-09-01 07:54:18.340746
0e46af26-d9e9-39b8-ac0a-8463fe0f2244,Song,There Is No Greater Love,eng,,,2021-09-01 07:54:18.340746
78e98af1-d9ba-4bd9-b8f0-87cad9bc8bf7,Song,How Can I Refuse,eng,T-070.077.909-4,,2021-09-01 07:54:18.340746
15533370-5362-4e4e-a560-aaa423097a60,Song,Selene,eng,,,2021-09-01 07:54:18.340746
79ccdc85-594d-488d-84e6-655580a0335f,Song,Like It Is,,,,2021-09-01 07:54:18.340746
7cde21f9-4cb6-3243-99c2-1b5ab47ef626,Song,Riders on the Storm,eng,T-070.128.141-5,,2021-09-01 07:54:18.340746
32c06156-0822-3cf2-a738-1c675efaef7b,,"Exogenesis: Symphony, Part 2: Cross-Pollination",,,,2021-09-01 07:54:18.340746
63401d37-e960-40b0-9757-721de0743ef3,Song,Kyoto Blue,,,,2021-09-01 07:54:18.340746
d4b34514-e116-4202-9532-5e55a6b620f8,Song,Last Flowers,eng,,,2021-09-01 07:54:18.340746
0d0887f1-d4a1-49fe-8d2c-3799744f8af9,Song,4-3-2-1,eng,,,2021-09-01 07:54:18.340746
beba9850-21c6-4247-a837-ca19cb77c7a7,Song,Like Dreamers Do,eng,T-010.164.474-9,,2021-09-01 07:54:18.340746
0f1a1aa2-764c-37b5-9f60-74d64a03c280,Song,If I Ruled the World,eng,T-070.241.055-6,Pickwick,2021-09-01 07:54:18.340746
86878ce4-50e7-49d2-bb58-770283a5f9a2,Song,Stay With Me,eng,T-700.066.971-8,,2021-09-01 07:54:18.340746
ea28c752-a72e-39b1-83a9-1dd9326707ac,Song,No Man Army,zxx,,,2021-09-01 07:54:18.340746
9d401d1f-3f4b-422d-b01c-0b2d825f87fb,Song,Cockiness (Love It),eng,,,2021-09-01 07:54:18.340746
13229d91-c6f2-4d56-835e-a6a7a40be170,Song,Sending Postcards From a Plane Crash (Wish You Were Here),eng,,,2021-09-01 07:54:18.340746
676a62b0-133c-31ab-9623-aef1fb65d181,Song,No Matter What,eng,T-071.001.338-9,,2021-09-01 07:54:18.340746
6284a064-4d6c-4558-a72b-418cca555939,,Cuntry Disco,,,,2021-09-01 07:54:18.340746
8f6adba3-a5b8-3d3b-a418-fcd68f299d3c,Song,I See You (Theme from Avatar),,T-905.118.839-7,,2021-09-01 07:54:18.340746
9066e377-5e8b-3907-aaab-f33cfefd1b2d,Song,That’s How Strong My Love Is,eng,T-070.940.526-4,,2021-09-01 07:54:18.340746
83d54b2f-c071-4029-93c8-780a9a77de12,Song,I Don’t Need It Anymore (interlude),eng,,,2021-09-01 07:54:18.340746
68247415-6b8b-40bb-841b-857cad74f280,Song,I’m A Running,eng,T-031.857.330-6,,2021-09-01 07:54:18.340746
e54b0cc5-4405-3b34-add3-4847a19c9863,Song,A Dream That Can Last,eng,,,2021-09-01 07:54:18.340746
38dedd7b-4066-4cf7-874c-3be934e2ad96,Song,A Little Bit,eng,T-914.946.227-1,,2021-09-01 07:54:18.340746
94897a79-95e0-460e-8dae-8d544c7d60cf,Song,311 Man,,T-902.897.892-9,,2021-09-01 07:54:18.340746
761ff832-6a3c-347b-b139-49243bfd4884,,Say Goodbye Hollywood,,,,2021-09-01 07:54:18.340746
cf0563bd-1d05-4d71-95fd-401236dde2aa,Song,Frontiers,eng,T-915.667.889-6,,2021-09-01 07:54:18.340746
81b9bc90-6b9d-3a97-8d9e-ca094fb82e48,Song,Sanctuary,eng,T-010.182.559-5,,2021-09-01 07:54:18.340746
d888ae18-e9b8-4e13-b485-4174247fdc5c,Song,Honest.,eng,,,2021-09-01 07:54:18.340746
413c5b8f-bacc-47c7-94f7-1b24d8c62766,Song,Abortion,eng,,,2021-09-01 07:54:18.340746
70f44292-fb42-49bf-a5b0-347f0ccef8af,,When Your Lonely Heart Breaks,,,,2021-09-01 07:54:18.340746
2bf38dba-a4e4-3737-b9d3-bbb657a4d3c1,Song,Whipping,eng,T-070.207.277-2,,2021-09-01 07:54:18.340746
e0851cd6-8716-34b4-b51d-941c37106533,Song,Slow Jamz,eng,T-072.059.520-9,,2021-09-01 07:54:18.340746
